equity
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
10000.0
9987.244567871094
9987.244567871094
10023.014251708984
10023.014251708984
10058.92300415039
10058.92300415039
10073.757202148438
10073.757202148438
10067.102630615234
10067.102630615234
10125.825256347656
10125.825256347656
10103.613372802734
10103.613372802734
10140.263397216797
10140.263397216797
10148.17642211914
10148.17642211914
10171.776641845703
10171.776641845703
10171.498931884766
10171.498931884766
10195.931854248047
10195.931854248047
10184.68716430664
10184.68716430664
10193.988525390625
10193.988525390625
10175.385803222656
10175.385803222656
10172.886840820312
10172.886840820312
10181.355072021484
10181.355072021484
10167.056213378906
10167.056213378906
10182.584838867188
10182.584838867188
10199.214309692383
10199.214309692383
10175.881713867188
10175.881713867188
10227.316177368164
10227.316177368164
10213.136306762695
10213.136306762695
10238.273223876953
10238.273223876953
10256.836349487305
10256.836349487305
10191.60823059082
10191.60823059082
10211.331588745117
10211.331588745117
10253.22671508789
10253.22671508789
10257.093627929688
10257.093627929688
10243.171630859375
10243.171630859375
10199.8583984375
10199.8583984375
10213.394180297852
10213.394180297852
10186.194274902344
10186.194274902344
10184.26042175293
10184.26042175293
10170.338424682617
10170.338424682617
10163.248489379883
10163.248489379883
10164.537460327148
10164.537460327148
10170.080749511719
10170.080749511719
10156.545166015625
10156.545166015625
10067.727172851562
10067.727172851562
10031.89028930664
10031.89028930664
9971.561767578125
9971.561767578125
9952.740173339844
9952.740173339844
10065.664581298828
10065.664581298828
10054.83627319336
10054.83627319336
10081.90625
10081.90625
10066.437408447266
10066.437408447266
10074.946044921875
10074.946044921875
10015.905700683594
10015.905700683594
9991.412475585938
9991.412475585938
10144.814697265625
10144.814697265625
10220.354583740234
10220.354583740234
10310.46174621582
10310.46174621582
10360.349563598633
10360.349563598633
10334.05241394043
10334.05241394043
10321.290649414062
10321.290649414062
10276.172302246094
10276.172302246094
10258.383392333984
10258.383392333984
10119.339782714844
10119.339782714844
9982.18179321289
9982.18179321289
10043.165069580078
10043.165069580078
10018.127304077148
10018.127304077148
10063.492446899414
10063.492446899414
10103.652816772461
10103.652816772461
10106.379943847656
10106.379943847656
10079.358535766602
10079.358535766602
10098.471313476562
10098.471313476562
10076.52865600586
10076.52865600586
10049.29443359375
10049.29443359375
10025.435836791992
10025.435836791992
10017.662460327148
10017.662460327148
9976.109832763672
9976.109832763672
9956.004852294922
9956.004852294922
9976.378448486328
9976.378448486328
10031.333023071289
10031.333023071289
9981.740463256836
9981.740463256836
9945.281234741211
9945.281234741211
9984.689056396484
9984.689056396484
9952.251647949219
9952.251647949219
9934.290649414062
9934.290649414062
9905.070037841797
9905.070037841797
9782.828048706055
9782.828048706055
9649.326858520508
9649.326858520508
9622.519256591797
9622.519256591797
9619.302047729492
9619.302047729492
9665.679458618164
9665.679458618164
9719.830657958984
9719.830657958984
9732.697845458984
9732.697845458984
9676.40266418457
9676.40266418457
9726.532455444336
9726.532455444336
9716.345657348633
9716.345657348633
9745.83364868164
9745.83364868164
9841.904251098633
9841.904251098633
9947.335861206055
9947.335861206055
9650.169692993164
9650.169692993164
9687.214584350586
9687.214584350586
9629.00341796875
9629.00341796875
9582.596267700195
9582.596267700195
9729.143615722656
9729.143615722656
9654.647811889648
9654.647811889648
9595.62272644043
9595.62272644043
9547.179214477539
9547.179214477539
9580.153259277344
9580.153259277344
9546.36654663086
9546.36654663086
9577.304229736328
9577.304229736328
9531.30435180664
9531.30435180664
9580.967178344727
9580.967178344727
9504.02961730957
9504.02961730957
9799.567321777344
9799.567321777344
9861.036041259766
9861.036041259766
9703.905242919922
9703.905242919922
9569.162536621094
9569.162536621094
9512.985855102539
9512.985855102539
9473.905853271484
9473.905853271484
9390.86296081543
9390.86296081543
9413.38053894043
9413.38053894043
9441.796951293945
9441.796951293945
9498.628952026367
9498.628952026367
9521.951965332031
9521.951965332031
9497.933532714844
9497.933532714844
9668.905960083008
9668.905960083008
9539.861938476562
9539.861938476562
9497.933532714844
9497.933532714844
9649.774169921875
9649.774169921875
10071.097717285156
10071.097717285156
10003.116394042969
10003.116394042969
10031.203796386719
10031.203796386719
10040.31901550293
10040.31901550293
10089.376815795898
10089.376815795898
10055.284866333008
10055.284866333008
10141.99089050293
10141.99089050293
10172.86068725586
10172.86068725586
10234.333312988281
10234.333312988281
10237.554229736328
10237.554229736328
10238.360076904297
10238.360076904297
10269.767105102539
10269.767105102539
10304.93310546875
10304.93310546875
10266.009368896484
10266.009368896484
10158.097122192383
10158.097122192383
10241.312377929688
10241.312377929688
10241.581405639648
10241.581405639648
10249.63410949707
10249.63410949707
10262.55892944336
10262.55892944336
10274.966812133789
10274.966812133789
10297.972900390625
10297.972900390625
10302.109191894531
10302.109191894531
10321.754592895508
10321.754592895508
10285.823287963867
10285.823287963867
10316.972229003906
10316.972229003906
10219.51904296875
10219.51904296875
10400.854125976562
10400.854125976562
10547.999206542969
10547.999206542969
10577.079788208008
10577.079788208008
10533.582321166992
10533.582321166992
10637.478271484375
10637.478271484375
10578.321853637695
10578.321853637695
10463.738265991211
10463.738265991211
10409.305969238281
10409.305969238281
10425.461212158203
10425.461212158203
10448.577133178711
10448.577133178711
10502.602828979492
10502.602828979492
10513.589233398438
10513.589233398438
10468.610534667969
10468.610534667969
10547.839599609375
10547.839599609375
10593.334838867188
10593.334838867188
10625.150177001953
10625.150177001953
10744.207641601562
10744.207641601562
10780.993530273438
10780.993530273438
10802.369186401367
10802.369186401367
10909.247085571289
10909.247085571289
10774.780151367188
10774.780151367188
10848.60026550293
10848.60026550293
10944.542190551758
10944.542190551758
10954.981872558594
10954.981872558594
10807.34049987793
10807.34049987793
10690.519592285156
10690.519592285156
10692.199935913086
10692.199935913086
10687.67643737793
10687.67643737793
10701.247131347656
10701.247131347656
10617.623306274414
10617.623306274414
10604.052810668945
10604.052810668945
10610.127319335938
10610.127319335938
10613.746475219727
10613.746475219727
10620.984390258789
10620.984390258789
10699.248794555664
10699.248794555664
10610.485122680664
10610.485122680664
10626.889785766602
10626.889785766602
10511.07356262207
10511.07356262207
10466.452865600586
10466.452865600586
10523.103134155273
10523.103134155273
10599.43913269043
10599.43913269043
10663.52702331543
10663.52702331543
10697.249771118164
10697.249771118164
10779.148544311523
10779.148544311523
10789.002822875977
10789.002822875977
10890.530197143555
10890.530197143555
10935.540664672852
10935.540664672852
10930.125442504883
10930.125442504883
10951.108261108398
10951.108261108398
10947.385360717773
10947.385360717773
10861.763565063477
10861.763565063477
